"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1778",0,2,0,0,3,1,0,3,0,4
"1779",0,2,0,0,3,3,2,4,2,6
"1780",0,3,0,0,0,2,0,2,4,2
"1781",0,1,0,0,2,1,1,1,0,2
"1782",0,0,0,0,0,0,0,0,0,0
"1783",0,2,0,0,2,0,1,1,0,4
"1784",0,0,0,0,0,0,0,0,0,0
"1785",0,0,0,0,0,0,0,0,0,0
"1786",0,3,0,0,3,0,1,5,0,7
"1787",1,1,1,1,1,1,1,1,1,2
"1788",0,0,0,0,1,2,0,0,0,2
"1789",0,2,0,1,2,1,1,3,1,4
"1790",0,0,0,0,1,0,0,0,0,1
"1791",0,0,0,0,0,0,0,0,0,0
"1792",2,2,2,2,1,2,0,1,6,5
"1793",0,3,0,0,2,0,1,1,0,2
"1794",0,0,0,0,0,0,0,0,0,1
"1795",0,0,0,0,1,0,0,0,0,1
"1796",0,0,0,0,0,0,0,0,0,0
"1797",2,1,0,0,1,0,1,1,1,1
"1798",0,1,0,0,3,1,0,1,0,4
"1799",0,0,0,0,0,0,0,0,0,0
"1800",0,0,0,1,0,1,0,0,1,0
"1801",0,0,0,0,1,0,0,0,0,1
"1802",0,0,0,0,0,0,0,0,0,0
"1803",0,0,0,0,0,0,0,0,0,0
"1804",0,0,0,0,1,0,0,1,0,1
"1805",0,2,0,1,2,1,1,2,1,3
"1806",0,2,0,0,1,0,0,1,0,2
"1807",0,1,0,0,1,0,0,1,0,1
"1808",0,0,0,0,1,0,0,0,0,1
"1809",0,0,0,0,0,0,0,0,0,0
"1810",1,4,2,2,6,3,1,5,2,11
"1811",0,1,0,0,4,1,1,1,0,5
"1812",0,1,0,0,1,0,1,1,0,1
"1813",0,0,0,0,0,0,0,0,0,0
"1814",0,1,0,0,1,0,0,1,0,2
"1815",0,0,0,1,0,0,1,2,1,5
"1816",0,0,0,0,1,0,0,1,0,1
"1817",0,2,0,0,1,0,0,4,0,3
"1818",0,3,0,1,3,2,0,1,2,5
"1819",0,0,0,0,1,0,0,0,0,2
"1820",0,0,0,0,1,0,0,0,0,2
"1821",0,2,0,0,1,0,2,1,0,1
"1822",0,0,0,0,0,0,0,0,0,0
"1823",0,1,0,0,1,0,0,1,0,1
"1824",0,2,0,0,3,0,1,2,0,3
"1825",0,0,0,0,1,0,0,2,0,2
"1826",0,1,0,0,1,0,0,0,0,2
"1827",0,0,0,0,0,0,0,0,0,0
"1828",0,1,0,0,1,0,0,2,0,1
"1829",0,2,0,1,4,3,0,3,2,8
"1830",0,0,0,0,1,0,0,0,0,1
"1831",0,1,0,0,1,0,0,1,0,1
"1832",0,0,0,0,1,0,0,0,0,2
"1833",0,0,0,0,0,0,0,0,0,2
"1834",0,1,0,0,1,0,0,1,0,1
"1835",0,0,0,0,1,0,0,0,0,1
"1836",0,0,0,0,2,0,1,1,0,2
"1837",0,0,0,0,0,0,0,0,0,0
"1838",0,0,0,0,1,1,0,0,0,1
"1839",0,0,0,0,0,0,0,1,0,1
"1840",0,1,0,0,2,0,0,0,1,1
"1841",0,0,0,0,0,0,0,0,0,0
"1842",0,0,0,0,0,0,0,0,0,0
"1843",0,0,0,0,0,0,0,0,0,0
"1844",0,2,0,0,1,0,1,1,0,1
"1845",0,1,0,0,1,0,0,1,0,1
"1846",0,1,0,0,1,0,0,0,0,3
"1847",1,0,1,1,3,1,1,0,2,7
"1848",0,0,0,0,1,0,0,1,0,1
"1849",0,0,0,0,0,0,0,0,0,0
"1850",0,1,0,0,1,0,0,0,0,1
"1851",0,0,0,0,2,1,0,0,1,2
"1852",0,1,0,0,0,0,0,1,0,1
"1853",0,0,0,0,1,0,1,1,0,3
"1854",0,1,0,0,1,0,0,1,0,2
"1855",0,0,0,0,0,0,0,1,0,0
"1856",0,0,0,0,0,0,0,0,0,0
"1857",0,0,0,0,0,0,0,0,0,1
"1858",0,1,0,0,0,0,0,0,0,0
"1859",0,1,0,0,1,0,1,1,0,1
"1860",0,0,0,0,0,0,0,0,0,0
"1861",0,1,0,0,2,1,0,2,0,5
"1862",0,0,0,0,0,0,0,0,0,0
"1863",0,0,0,0,1,0,0,0,0,3
"1864",0,0,0,0,1,0,0,0,0,1
"1865",0,0,0,0,1,0,0,1,0,1
"1866",0,2,0,0,2,0,2,3,0,4
"1867",0,0,0,0,1,0,0,1,0,1
"1868",1,0,1,0,0,0,0,0,1,1
"1869",0,0,0,0,0,0,0,0,0,0
"1870",0,1,0,0,0,0,0,0,0,0
"1871",0,1,0,0,1,0,1,1,0,2
"1872",0,1,0,0,1,0,0,1,0,1
"1873",0,0,0,0,1,0,0,0,0,1
"1874",0,0,0,0,2,1,0,0,0,3
"1875",0,1,0,0,2,1,0,0,0,2
"1876",0,1,0,0,1,0,0,0,0,1
"1877",0,1,0,0,0,0,0,1,0,0
"1878",0,1,0,0,0,0,0,1,0,0
"1879",0,3,0,1,1,0,0,0,1,3
"1880",0,1,0,0,2,0,0,1,0,4
"1881",0,2,0,0,1,0,0,1,0,1
"1882",1,1,1,1,1,2,1,3,2,1
"1883",1,2,1,0,1,1,1,1,1,2
"1884",0,1,0,1,0,2,0,1,1,2
"1885",0,0,0,0,1,0,0,1,0,1
"1886",0,0,0,0,0,0,0,0,0,0
"1887",0,0,0,0,2,1,0,0,0,2
"1888",0,0,0,0,0,0,0,0,0,0
"1889",0,2,0,0,2,1,0,0,0,2
"1890",0,2,0,0,1,0,0,1,0,2
"1891",0,0,0,0,1,0,0,1,0,3
"1892",0,0,0,0,1,0,0,0,0,1
"1893",0,0,0,0,0,0,0,0,0,2
"1894",0,0,0,0,0,1,0,0,1,0
"1895",0,0,0,1,0,1,0,0,1,0
"1896",0,0,0,0,1,2,0,0,1,3
"1897",0,0,0,0,0,0,0,0,0,0
"1898",0,1,0,0,0,0,0,0,0,0
"1899",0,0,0,0,0,0,0,0,0,0
"1900",0,0,0,0,0,0,0,1,0,0
"1901",1,0,0,2,0,1,0,1,1,2
"1902",0,0,0,0,1,1,0,0,0,4
"1903",0,0,0,0,0,0,0,0,0,0
"1904",1,0,1,1,0,1,0,0,1,1
"1905",0,0,0,0,0,0,0,0,0,0
"1906",0,0,0,0,0,0,0,0,0,0
"1907",0,0,0,0,0,0,0,0,0,2
"1908",0,0,0,0,1,0,0,0,0,2
"1909",0,0,0,0,0,0,0,0,0,0
"1910",0,0,0,0,0,0,0,1,0,5
"1911",1,1,1,0,2,2,1,2,3,4
"1912",0,0,0,0,0,0,0,0,0,0
"1913",0,2,0,0,2,0,0,3,1,2
"1914",0,0,0,0,2,0,0,1,0,2
"1915",0,1,0,0,0,0,0,0,0,1
"1916",1,0,0,1,0,0,0,0,2,0
"1917",0,0,0,0,2,1,0,0,0,2
"1918",0,0,0,0,0,0,0,0,0,0
"1919",1,4,1,0,2,1,1,1,1,3
"1920",0,1,0,0,1,0,0,1,0,1
"1921",0,0,0,0,0,0,0,0,0,0
"1922",0,0,0,0,1,0,0,0,0,2
"1923",1,1,0,1,3,0,1,1,1,4
"1924",0,0,0,0,1,0,0,0,0,1
"1925",0,0,0,0,0,0,0,0,0,0
"1926",0,0,0,0,0,0,0,0,0,0
"1927",0,2,0,0,0,0,0,0,0,0
"1928",0,0,0,0,0,0,0,0,0,0
"1929",0,4,1,1,3,0,0,1,2,3
"1930",2,0,1,0,1,1,0,0,3,1
"1931",0,0,0,0,0,0,0,0,0,0
"1932",1,0,1,0,0,1,0,0,1,0
"1933",0,0,0,0,0,0,0,1,0,1
"1934",0,0,0,0,0,0,0,0,0,1
"1935",0,0,0,0,1,0,0,0,0,1
"1936",1,0,0,0,0,0,0,0,1,0
"1937",0,0,0,0,0,0,0,0,0,0
"1938",0,0,0,0,0,0,0,0,0,0
"1939",0,0,0,0,0,0,0,0,0,0
"1940",0,1,0,0,2,0,0,2,0,2
"1941",1,1,0,0,1,1,0,1,2,1
"1942",1,1,1,0,0,0,0,2,1,2
"1943",0,0,0,0,0,0,0,0,0,0
"1944",0,0,0,0,0,0,0,0,0,1
"1945",0,1,0,0,3,1,1,1,0,5
"1946",0,3,1,2,0,1,2,1,2,1
"1947",1,0,1,0,1,0,0,0,1,1
"1948",0,0,0,0,0,0,0,0,0,0
"1949",0,1,0,0,2,0,1,1,0,2
"1950",0,2,0,0,0,0,0,0,0,0
"1951",0,1,0,0,1,0,0,1,1,1
"1952",1,1,1,2,2,2,1,2,3,3
"1953",0,1,0,0,1,0,0,0,0,1
"1954",0,0,0,0,0,0,0,0,0,1
"1955",0,0,0,0,0,0,0,0,0,0
"1956",0,0,0,0,0,0,0,0,0,0
"1957",0,1,0,0,0,0,0,0,0,0
"1958",0,2,0,1,0,0,0,0,1,3
"1959",0,0,0,0,2,1,0,0,0,2
"1960",0,0,0,0,0,0,0,0,0,1
"1961",0,0,0,0,2,1,0,0,0,2
"1962",0,1,0,0,0,0,0,1,0,1
"1963",0,2,0,1,1,0,2,1,1,1
"1964",0,0,0,0,0,0,0,0,0,0
"1965",0,2,0,0,1,0,0,1,0,1
"1966",0,0,0,0,1,0,0,0,0,1
"1967",0,0,0,0,0,0,0,0,0,1
"1968",1,3,2,1,3,2,4,5,2,6
"1969",0,0,0,0,1,0,0,0,0,2
"1970",0,1,0,0,3,1,0,2,0,4
"1971",0,0,0,0,0,0,0,0,0,0
"1972",0,0,0,0,1,0,0,0,0,1
"1973",0,1,0,0,2,1,1,1,0,2
"1974",0,2,0,0,1,0,2,1,0,1
"1975",1,2,0,1,2,1,1,2,2,4
"1976",0,0,0,0,0,0,0,0,0,0
"1977",0,1,0,1,0,1,0,1,3,0
"1978",1,0,0,0,0,0,0,1,1,1
"1979",0,0,0,0,1,0,0,0,0,1
"1980",1,0,1,0,1,2,0,0,1,1
"1981",0,1,0,0,0,1,0,0,0,0
"1982",0,0,0,0,0,0,0,0,0,0
"1983",1,8,1,4,8,4,3,11,4,16
"1984",3,5,2,2,2,3,3,2,3,5
"1985",0,1,0,0,3,1,0,0,0,3
"1986",0,0,0,0,0,0,0,0,0,0
"1987",1,6,1,1,2,2,2,3,2,4
"1988",0,0,0,0,0,0,0,0,0,0
"1989",0,0,0,0,1,0,0,0,0,2
"1990",0,1,0,0,0,0,0,0,0,0
"1991",0,3,0,0,3,0,0,3,0,5
"1992",0,1,1,0,0,0,0,1,1,0
"1993",0,0,0,0,0,0,0,0,0,1
"1994",0,1,0,0,0,0,0,0,0,0
"1995",1,0,1,1,0,1,0,0,1,1
"1996",2,1,1,0,1,4,0,1,2,3
"1997",4,10,3,4,4,4,2,6,6,8
"1998",0,3,0,0,3,0,2,3,0,4
"1999",0,0,0,0,0,0,0,0,0,0
"2000",1,2,1,0,3,1,1,3,2,6
"2001",0,3,0,0,2,0,2,1,1,3
"2002",0,0,0,1,0,0,1,0,1,0
"2003",0,0,0,0,2,1,0,0,0,2
"2004",0,0,0,0,0,0,0,0,0,1
"2005",1,2,2,1,4,5,3,5,4,5
"2006",1,1,0,0,1,0,1,1,0,2
"2007",0,0,0,0,1,0,0,0,0,1
"2008",0,0,0,1,2,1,0,0,0,2
"2009",0,0,0,1,0,0,0,0,1,2
"2010",0,1,1,3,0,3,0,1,4,2
"2011",1,1,0,0,2,2,0,2,0,4
"2012",0,2,0,0,2,0,0,0,0,2
"2013",1,0,1,0,0,1,0,0,1,3
"2014",0,0,0,0,0,0,0,0,0,1
"2015",0,0,0,0,0,0,0,0,0,0
"2016",1,3,1,1,7,2,2,3,1,8
"2017",0,9,2,2,8,4,4,8,5,22
"2018",0,2,0,0,1,1,0,2,1,2
"2019",0,0,0,0,1,0,0,0,0,1
"2020",0,0,0,0,0,0,0,0,0,0
"2021",0,1,0,0,1,0,1,1,0,1
"2022",3,5,2,4,1,3,1,2,6,7
"2023",0,1,0,0,2,1,0,1,0,4
"2024",0,0,0,0,0,0,0,0,1,0
"2025",0,0,0,0,1,0,0,0,0,1
"2026",3,1,0,0,1,0,1,2,2,5
"2027",0,0,0,0,1,0,0,0,0,2
"2028",0,1,0,0,0,0,0,1,0,3
"2029",0,0,0,0,0,0,0,0,0,2
"2030",0,0,0,0,0,0,0,0,0,0
"2031",0,2,0,0,0,0,0,0,0,0
"2032",0,0,0,0,1,1,0,0,0,1
"2033",0,0,0,0,0,0,0,0,0,0
"2034",1,3,0,0,2,1,1,2,0,5
"2035",0,0,0,0,0,0,0,1,0,1
"2036",0,1,0,0,3,1,0,2,0,4
"2037",0,0,0,0,0,0,0,0,0,0
"2038",0,0,0,0,0,0,0,0,0,0
"2039",1,1,0,0,1,0,1,1,0,1
"2040",3,5,1,1,6,3,2,5,3,9
"2041",0,2,0,0,3,0,1,3,0,5
"2042",0,1,0,0,1,0,0,1,0,1
"2043",0,1,0,0,1,0,0,0,0,1
"2044",1,0,1,0,2,0,1,1,2,3
"2045",0,0,0,0,1,0,0,0,0,1
"2046",0,2,0,0,2,0,1,3,0,3
"2047",0,0,0,0,2,1,0,0,0,3
"2048",2,3,2,1,1,2,3,2,4,5
"2049",0,0,0,0,0,0,0,0,0,0
"2050",0,1,0,0,2,0,0,0,0,2
"2051",0,0,0,0,1,0,0,1,0,2
"2052",0,0,0,0,0,1,0,0,1,1
"2053",1,4,0,1,2,0,2,4,1,6
"2054",0,1,0,0,2,0,1,0,0,2
"2055",0,1,0,0,2,0,1,1,0,2
"2056",0,0,0,0,1,0,0,2,0,2
"2057",0,0,0,0,0,0,0,1,0,0
"2058",0,2,0,0,2,0,0,1,0,2
"2059",0,0,0,0,2,1,0,0,0,2
"2060",1,1,0,1,1,0,2,2,1,2
"2061",0,0,0,0,0,0,0,0,0,1
"2062",0,0,0,0,1,0,0,0,0,1
"2063",0,1,0,0,1,0,0,0,0,1
"2064",0,0,0,0,0,0,0,0,0,0
"2065",0,0,0,0,0,0,0,0,0,0
"2066",0,2,1,1,5,2,2,3,1,5
"2067",0,0,0,0,1,0,0,0,0,1
"2068",0,0,0,0,2,1,0,0,0,2
"2069",0,1,0,0,1,0,0,1,0,1
"2070",0,0,0,0,0,0,0,1,0,1
"2071",0,1,0,0,1,0,0,2,0,4
"2072",0,1,0,0,1,0,1,1,1,1
"2073",0,0,0,0,0,0,0,0,0,0
"2074",0,0,0,0,0,0,0,0,0,0
"2075",0,0,0,0,0,0,0,0,0,0
"2076",0,0,0,0,0,0,0,0,0,0
"2077",0,0,0,0,1,0,0,0,0,1
"2078",0,3,0,0,2,0,1,1,0,4
"2079",0,1,0,0,1,0,0,1,0,1
"2080",0,0,0,0,0,0,0,0,0,0
"2081",0,0,0,0,0,1,0,0,1,0
"2082",0,1,0,0,1,0,1,1,0,1
"2083",1,1,0,0,0,0,1,0,0,1
"2084",0,0,0,0,0,0,0,0,0,0
"2085",1,3,0,1,3,0,0,2,1,5
"2086",0,0,0,0,0,0,0,0,0,0
"2087",0,1,0,0,1,0,0,1,0,1
"2088",0,0,0,0,1,0,0,0,0,1
"2089",0,2,0,0,1,0,0,1,0,2
"2090",0,1,0,0,1,0,0,1,0,4
"2091",0,2,0,0,3,0,0,1,1,8
"2092",0,1,0,0,3,2,0,2,1,4
"2093",0,0,0,0,0,0,0,0,0,0
"2094",1,2,1,1,2,2,1,1,2,5
"2095",0,0,0,0,1,0,0,0,0,1
"2096",0,1,0,0,2,1,1,1,0,2
"2097",0,2,0,0,2,0,0,0,0,4
"2098",0,0,0,0,0,0,0,0,0,0
"2099",0,2,0,0,0,1,0,0,1,1
"2100",0,0,0,0,1,1,0,0,0,2
"2101",0,2,0,1,0,0,0,0,1,1
"2102",1,2,1,0,3,0,3,2,0,3
"2103",0,0,0,0,1,0,0,0,0,1
"2104",0,1,0,0,0,0,0,0,0,0
"2105",0,0,0,0,0,0,0,0,0,0
"2106",1,0,1,1,0,1,0,0,1,0
"2107",0,2,0,0,2,0,1,0,0,2
"2108",0,0,0,0,0,0,0,0,0,0
"2109",0,0,0,0,0,0,0,0,0,0
"2110",0,0,0,0,0,0,0,0,0,1
"2111",0,0,0,0,0,0,0,0,0,0
"2112",0,1,0,0,0,0,0,0,0,0
"2113",0,0,0,1,0,0,0,0,0,0
"2114",0,0,0,0,0,0,0,0,0,0
"2115",0,0,0,0,0,0,0,0,0,0
"2116",0,0,0,0,0,0,0,0,0,0
"2117",0,1,0,0,1,0,1,0,0,1
"2118",0,2,0,0,2,0,0,2,1,3
"2119",0,0,0,0,0,0,0,0,0,0
"2120",1,1,0,1,0,1,0,0,2,1
"2121",0,0,0,0,0,0,0,0,0,0
"2122",0,1,0,1,1,0,0,0,0,1
"2123",0,0,0,0,0,0,0,0,0,0
"2124",0,0,0,0,0,0,0,0,0,0
"2125",0,0,0,0,0,0,0,0,0,0
"2126",0,1,0,2,1,1,0,0,1,3
"2127",0,1,0,0,0,0,0,0,0,0
"2128",0,0,0,0,1,0,0,0,0,1
"2129",0,0,0,0,0,0,0,0,0,0
"2130",1,0,0,1,1,1,0,0,1,1
"2131",0,1,0,1,1,1,0,1,1,1
"2132",0,0,0,0,0,0,0,0,0,0
"2133",0,1,0,1,1,0,0,0,0,1
"2134",0,0,0,0,1,0,0,0,0,1
"2135",0,1,0,0,1,1,0,0,0,1
"2136",0,0,0,0,0,0,0,0,0,0
"2137",0,0,0,1,1,0,1,1,1,2
"2138",0,0,0,0,1,0,0,1,0,1
"2139",0,0,0,0,0,0,0,0,0,1
"2140",1,0,1,1,1,1,0,0,1,1
"2141",0,1,0,0,2,0,0,1,0,2
"2142",0,0,0,0,0,0,0,0,0,0
"2143",0,0,0,0,0,0,0,0,0,0
"2144",0,0,0,0,0,0,0,0,0,0
"2145",0,0,0,0,0,0,0,0,0,1
"2146",0,0,0,1,0,0,0,0,0,1
"2147",0,0,0,0,0,1,0,0,0,0
"2148",0,0,0,1,0,1,0,0,0,0
"2149",0,0,0,0,0,0,0,0,0,0
"2150",0,1,0,0,1,0,0,1,0,3
"2151",0,1,0,0,0,0,0,0,0,0
"2152",0,0,0,0,0,0,0,0,0,0
"2153",1,1,1,2,0,0,0,2,1,1
"2154",0,0,0,0,0,0,0,1,0,1
"2155",1,3,1,0,1,2,2,1,2,1
"2156",0,0,0,0,0,0,0,0,0,0
"2157",0,0,0,0,1,0,0,0,0,1
"2158",0,0,0,2,1,1,0,1,1,1
"2159",0,0,0,0,0,0,0,0,0,1
"2160",0,0,0,0,1,0,0,0,0,1
"2161",0,1,0,1,0,0,1,0,0,0
"2162",0,0,0,0,1,0,0,0,0,1
"2163",0,0,0,0,1,0,0,1,0,2
"2164",0,1,0,0,2,0,0,2,1,3
"2165",0,0,0,0,0,0,0,0,0,0
"2166",0,1,0,1,1,0,1,1,0,2
"2167",0,0,0,1,1,0,0,0,0,2
"2168",0,0,0,0,0,0,0,0,0,0
"2169",0,0,0,0,0,0,0,0,0,0
"2170",0,1,0,0,0,0,0,0,0,0
"2171",0,0,0,0,0,0,0,0,0,0
"2172",0,0,0,0,1,0,1,1,0,3
"2173",0,0,0,0,0,0,0,0,0,0
"2174",0,1,0,0,1,0,0,1,0,1
"2175",0,0,0,0,0,0,0,0,0,1
"2176",0,1,0,0,1,0,1,1,0,1
"2177",0,0,0,0,1,0,0,0,0,1
"2178",0,0,0,0,0,0,0,0,0,1
"2179",0,1,0,0,0,0,0,0,0,2
"2180",0,0,0,0,0,0,0,0,0,0
"2181",0,3,0,0,3,1,2,4,1,4
"2182",0,0,0,0,0,0,0,0,0,0
"2183",0,0,0,0,1,0,0,0,0,1
"2184",0,0,0,0,0,0,0,0,0,0
"2185",0,1,0,1,0,0,0,0,0,2
"2186",0,1,0,1,3,0,1,3,0,4
"2187",0,1,0,0,1,0,1,0,0,1
"2188",0,0,0,0,0,0,0,0,0,0
"2189",0,0,0,0,0,0,0,0,0,1
"2190",0,2,0,2,2,0,0,1,0,4
"2191",0,0,0,0,0,0,0,0,0,0
"2192",0,0,0,0,1,0,0,0,0,1
"2193",0,0,0,0,1,0,0,0,0,1
"2194",0,0,0,0,1,0,0,0,0,1
"2195",0,1,0,0,1,0,1,0,0,1
"2196",1,1,1,0,0,0,0,0,1,0
"2197",0,0,0,0,1,0,0,0,0,1
"2198",0,0,0,0,0,0,0,0,0,0
"2199",0,0,0,0,0,0,0,0,0,0
"2200",0,1,0,1,1,0,0,1,0,1
"2201",0,0,0,0,0,0,0,0,1,1
"2202",1,1,0,1,3,0,1,3,0,3
"2203",0,1,0,0,1,0,0,1,0,2
"2204",0,0,0,0,0,0,0,0,0,0
"2205",0,1,0,1,2,0,1,1,0,4
"2206",0,0,0,0,1,0,0,0,0,1
"2207",0,0,0,0,1,0,0,0,0,1
"2208",0,0,0,0,0,0,0,0,0,0
"2209",0,0,0,1,1,0,0,0,0,1
"2210",0,0,0,0,0,0,0,0,0,0
"2211",0,0,0,0,0,0,0,0,0,1
"2212",2,2,1,1,3,2,1,1,1,4
"2213",0,0,0,0,1,0,0,0,0,1
"2214",0,0,0,0,1,1,0,0,0,2
"2215",0,0,0,0,1,0,0,1,0,1
"2216",0,0,1,0,0,1,0,1,0,1
"2217",0,0,0,1,1,0,0,0,0,1
"2218",0,0,0,0,1,0,0,0,0,2
"2219",0,0,0,0,1,0,0,0,0,1
"2220",0,0,0,0,0,0,0,0,0,1
"2221",0,0,0,0,1,0,0,0,0,1
"2222",0,0,0,0,0,0,0,0,0,0
"2223",0,0,0,0,0,0,1,1,0,1
"2224",0,0,0,0,0,0,0,0,0,0
"2225",0,0,0,0,0,0,0,0,0,0
"2226",1,2,0,0,1,0,2,1,1,1
"2227",1,1,1,1,1,2,0,1,1,2
"2228",0,0,0,0,1,0,0,0,0,1
"2229",0,3,0,1,2,0,2,3,0,3
"2230",0,0,0,1,0,0,0,0,0,0
"2231",0,0,0,0,0,0,0,0,0,0
"2232",0,0,0,0,0,0,0,0,0,1
"2233",0,1,1,0,1,0,1,1,0,1
"2234",0,0,0,0,0,0,0,0,0,0
"2235",3,9,1,5,4,5,2,6,10,11
"2236",0,0,0,0,0,0,0,0,0,0
"2237",0,0,0,0,1,0,0,0,0,1
"2238",1,3,1,0,2,0,2,2,2,2
"2239",0,1,0,0,1,0,1,1,0,1
"2240",0,0,0,0,1,0,0,0,0,1
"2241",0,0,0,0,0,0,0,0,0,0
"2242",0,0,0,0,0,0,0,0,0,1
"2243",0,1,0,0,1,0,0,1,0,1
"2244",0,0,0,0,0,0,0,0,0,0
"2245",0,0,0,0,0,0,0,0,0,0
"2246",0,1,0,0,1,0,0,0,0,1
"2247",0,0,0,0,0,0,0,0,0,0
"2248",0,0,0,0,0,0,0,0,0,0
"2249",0,0,0,1,0,1,0,0,0,0
"2250",0,0,0,0,1,0,0,0,0,2
"2251",0,0,0,0,0,0,0,0,0,0
"2252",1,2,1,1,4,1,3,5,1,5
"2253",0,2,0,1,0,0,0,0,0,0
"2254",0,0,0,0,0,0,0,0,0,0
"2255",0,0,0,0,0,0,0,0,0,0
"2256",0,2,0,1,0,1,0,0,0,1
"2257",0,0,0,0,0,1,0,1,1,0
"2258",0,0,0,0,1,0,1,0,0,1
"2259",0,1,0,0,1,0,0,0,0,1
"2260",0,0,0,1,0,0,0,0,0,0
"2261",0,0,0,1,1,0,0,0,0,1
"2262",0,1,0,0,1,0,1,1,0,1
"2263",0,0,0,0,0,0,0,0,0,0
"2264",0,0,0,0,0,0,0,0,0,0
"2265",0,0,0,1,0,0,0,0,0,0
"2266",0,0,0,0,0,0,0,0,0,0
"2267",0,2,0,1,1,0,1,2,0,1
"2268",0,0,0,0,0,0,0,0,0,1
"2269",0,0,0,1,2,1,0,0,0,2
"2270",0,0,0,0,0,0,0,0,0,0
"2271",0,0,0,0,0,0,0,0,0,0
"2272",0,0,0,0,0,0,0,0,0,0
"2273",1,2,1,1,1,0,2,3,1,3
"2274",0,1,0,0,2,0,0,1,0,2
"2275",0,3,0,1,1,1,0,2,0,1
"2276",0,0,0,0,1,0,0,1,0,1
"2277",0,1,0,0,2,0,0,0,0,4
"2278",0,1,0,0,0,0,0,0,0,0
"2279",0,0,0,0,0,0,0,0,0,0
"2280",0,1,0,1,0,0,0,0,0,0
"2281",0,0,0,0,0,0,0,0,0,1
"2282",0,0,0,0,0,0,0,1,0,1
"2283",0,0,0,0,0,0,0,0,0,0
"2284",0,0,0,0,0,0,0,0,0,0
"2285",0,0,0,0,0,0,0,1,2,1
"2286",0,0,0,0,0,0,0,0,0,0
"2287",0,0,0,0,1,0,0,0,0,1
"2288",0,0,0,0,1,0,0,1,0,2
"2289",1,0,1,2,0,1,1,1,1,1
"2290",0,1,0,0,1,0,0,0,0,1
"2291",0,0,0,0,0,0,0,1,0,1
"2292",0,0,0,0,0,0,0,0,0,0
"2293",0,0,0,0,0,0,0,0,0,0
"2294",0,0,0,1,0,1,0,0,1,0
"2295",0,0,0,0,0,0,0,0,0,0
"2296",0,1,0,0,2,0,1,1,0,2
"2297",0,0,0,0,0,0,0,0,0,0
"2298",0,1,1,0,2,0,2,2,0,2
"2299",0,1,0,1,0,1,1,0,1,0
"2300",0,0,0,1,1,0,0,0,0,1
"2301",0,0,0,0,0,1,0,0,1,0
"2302",0,0,0,0,0,0,0,0,0,0
"2303",0,0,0,0,0,0,0,0,0,0
"2304",0,1,0,0,1,0,1,1,0,2
"2305",2,2,2,2,0,2,0,0,2,0
"2306",1,1,0,1,0,0,0,1,1,1
"2307",0,0,0,0,1,0,0,0,0,1
"2308",0,2,0,1,1,0,0,1,0,1
"2309",0,0,0,1,1,0,0,0,0,1
"2310",0,0,0,0,0,0,0,0,0,0
"2311",0,1,0,0,1,0,0,2,0,3
"2312",0,0,0,0,0,0,0,0,0,0
"2313",0,0,0,1,0,0,0,0,0,0
"2314",0,0,1,1,0,0,0,0,1,0
"2315",0,1,0,0,1,0,1,1,0,1
"2316",1,0,0,2,2,1,0,1,1,3
"2317",0,1,0,1,0,0,0,1,0,0
"2318",0,1,0,0,1,0,1,1,0,1
"2319",0,2,0,0,2,0,1,1,0,2
"2320",0,0,0,0,0,0,0,0,0,0
"2321",0,1,0,0,1,0,1,0,0,1
"2322",0,3,0,0,3,0,0,2,0,5
"2323",0,0,0,0,0,0,0,1,0,4
"2324",0,0,0,0,0,0,0,0,0,0
"2325",0,1,0,1,1,0,0,0,0,1
"2326",0,0,0,0,1,0,0,0,0,3
"2327",0,2,0,0,1,0,0,1,0,2
"2328",0,0,0,0,0,0,0,0,0,1
"2329",0,0,0,1,0,0,0,1,0,0
"2330",0,1,0,0,1,0,1,1,0,1
"2331",1,3,0,2,2,1,1,3,1,4
"2332",0,1,0,2,0,0,0,1,0,1
"2333",0,0,0,0,1,0,0,0,0,1
"2334",0,1,0,0,0,0,0,0,0,0
"2335",0,1,0,0,1,0,1,1,0,3
"2336",0,1,0,1,1,0,0,1,0,1
"2337",0,0,0,0,0,0,0,0,0,0
"2338",0,0,0,0,0,0,0,1,0,2
"2339",0,0,0,0,0,0,0,0,0,0
"2340",0,0,0,0,0,0,0,0,0,0
"2341",0,0,0,0,0,0,0,0,0,0
"2342",0,0,0,1,1,0,0,0,0,1
"2343",0,1,0,0,1,0,1,1,0,1
"2344",0,1,0,1,2,0,0,1,0,2
"2345",0,0,0,0,1,0,0,0,0,2
"2346",0,2,0,0,1,0,1,1,0,1
"2347",0,0,0,1,0,0,0,0,0,0
"2348",0,0,0,0,0,0,0,0,0,0
"2349",0,1,0,0,0,0,0,0,0,0
"2350",0,0,0,1,0,0,0,2,1,1
"2351",0,0,0,0,0,0,0,0,0,0
"2352",0,0,0,0,1,0,0,1,0,2
"2353",0,0,0,0,0,0,0,0,0,0
"2354",0,0,0,0,0,0,0,0,0,0
"2355",0,0,0,0,0,0,0,0,0,0
"2356",0,0,0,0,0,0,0,0,0,0
"2357",0,0,0,0,0,0,0,0,0,0
"2358",0,0,0,0,0,0,0,0,0,0
